State,Sex,Age_group,COVID-19_Deaths
North_Carolina,Female,85_years_and_over,359
North_Carolina,Unknown,Under_1_year,0
North_Carolina,Unknown,0-17_years,0
North_Carolina,Unknown,1-4_years,0
North_Carolina,Unknown,5-14_years,0
North_Carolina,Unknown,15-24_years,0
North_Carolina,Unknown,18-29_years,0
North_Carolina,Unknown,25-34_years,0
North_Carolina,Unknown,30-49_years,0
North_Carolina,Unknown,35-44_years,0
North_Carolina,Unknown,45-54_years,0
North_Carolina,Unknown,50-64_years,0
North_Carolina,Unknown,55-64_years,0
North_Carolina,Unknown,65-74_years,0
North_Carolina,Unknown,75-84_years,0
North_Carolina,Unknown,85_years_and_over,0
North_Dakota,Male,Under_1_year,0
North_Dakota,Male,0-17_years,0
North_Dakota,Male,1-4_years,0
North_Dakota,Male,5-14_years,0
North_Dakota,Male,15-24_years,0
North_Dakota,Male,18-29_years,0
North_Dakota,Male,25-34_years,0
North_Dakota,Male,30-49_years,
North_Dakota,Male,35-44_years,
North_Dakota,Male,45-54_years,
North_Dakota,Male,50-64_years,16
North_Dakota,Male,55-64_years,14
North_Dakota,Male,65-74_years,17
North_Dakota,Male,75-84_years,19
North_Dakota,Male,85_years_and_over,27
North_Dakota,Female,Under_1_year,0
North_Dakota,Female,0-17_years,0
North_Dakota,Female,1-4_years,0
North_Dakota,Female,5-14_years,0
North_Dakota,Female,15-24_years,0
North_Dakota,Female,18-29_years,0
North_Dakota,Female,25-34_years,0
North_Dakota,Female,30-49_years,
North_Dakota,Female,35-44_years,0
North_Dakota,Female,45-54_years,
North_Dakota,Female,50-64_years,
North_Dakota,Female,55-64_years,
North_Dakota,Female,65-74_years,
North_Dakota,Female,75-84_years,24
North_Dakota,Female,85_years_and_over,36
North_Dakota,Unknown,Under_1_year,0
North_Dakota,Unknown,0-17_years,0
North_Dakota,Unknown,1-4_years,0
North_Dakota,Unknown,5-14_years,0
North_Dakota,Unknown,15-24_years,0
North_Dakota,Unknown,18-29_years,0
North_Dakota,Unknown,25-34_years,0
North_Dakota,Unknown,30-49_years,0
North_Dakota,Unknown,35-44_years,0
North_Dakota,Unknown,45-54_years,0
North_Dakota,Unknown,50-64_years,0
North_Dakota,Unknown,55-64_years,0
North_Dakota,Unknown,65-74_years,0
North_Dakota,Unknown,75-84_years,0
North_Dakota,Unknown,85_years_and_over,0
Ohio,Male,Under_1_year,0
Ohio,Male,0-17_years,0
Ohio,Male,1-4_years,0
Ohio,Male,5-14_years,0
Ohio,Male,15-24_years,
Ohio,Male,18-29_years,
Ohio,Male,25-34_years,
Ohio,Male,30-49_years,56
Ohio,Male,35-44_years,29
Ohio,Male,45-54_years,76
Ohio,Male,50-64_years,297
Ohio,Male,55-64_years,244
Ohio,Male,65-74_years,480
Ohio,Male,75-84_years,547
Ohio,Male,85_years_and_over,532
Ohio,Female,Under_1_year,0
Ohio,Female,0-17_years,
Ohio,Female,1-4_years,0
Ohio,Female,5-14_years,
Ohio,Female,15-24_years,
Ohio,Female,18-29_years,
Ohio,Female,25-34_years,
Ohio,Female,30-49_years,26
Ohio,Female,35-44_years,11
Ohio,Female,45-54_years,33
Ohio,Female,50-64_years,149
Ohio,Female,55-64_years,127
Ohio,Female,65-74_years,280
Ohio,Female,75-84_years,531
Ohio,Female,85_years_and_over,827
Ohio,Unknown,Under_1_year,0
Ohio,Unknown,0-17_years,0
Ohio,Unknown,1-4_years,0
Ohio,Unknown,5-14_years,0
Ohio,Unknown,15-24_years,0
Ohio,Unknown,18-29_years,0
Ohio,Unknown,25-34_years,0
Ohio,Unknown,30-49_years,0
Ohio,Unknown,35-44_years,0
Ohio,Unknown,45-54_years,0
Ohio,Unknown,50-64_years,0
Ohio,Unknown,55-64_years,0
Ohio,Unknown,65-74_years,0
Ohio,Unknown,75-84_years,0
Ohio,Unknown,85_years_and_over,0
Oklahoma,Male,Under_1_year,
Oklahoma,Male,0-17_years,
Oklahoma,Male,1-4_years,0
Oklahoma,Male,5-14_years,0
Oklahoma,Male,15-24_years,
Oklahoma,Male,18-29_years,
Oklahoma,Male,25-34_years,
Oklahoma,Male,30-49_years,16
Oklahoma,Male,35-44_years,
Oklahoma,Male,45-54_years,19
Oklahoma,Male,50-64_years,82
Oklahoma,Male,55-64_years,72
Oklahoma,Male,65-74_years,121
Oklahoma,Male,75-84_years,125
Oklahoma,Male,85_years_and_over,115
Oklahoma,Female,Under_1_year,0
Oklahoma,Female,0-17_years,
Oklahoma,Female,1-4_years,0
Oklahoma,Female,5-14_years,
Oklahoma,Female,15-24_years,0
Oklahoma,Female,18-29_years,0
Oklahoma,Female,25-34_years,
Oklahoma,Female,30-49_years,13
Oklahoma,Female,35-44_years,
Oklahoma,Female,45-54_years,16
Oklahoma,Female,50-64_years,58
Oklahoma,Female,55-64_years,46
Oklahoma,Female,65-74_years,99
Oklahoma,Female,75-84_years,92
Oklahoma,Female,85_years_and_over,120
Oklahoma,Unknown,Under_1_year,0
Oklahoma,Unknown,0-17_years,0
Oklahoma,Unknown,1-4_years,0
Oklahoma,Unknown,5-14_years,0
Oklahoma,Unknown,15-24_years,0
Oklahoma,Unknown,18-29_years,0
Oklahoma,Unknown,25-34_years,0
Oklahoma,Unknown,30-49_years,0
Oklahoma,Unknown,35-44_years,0
Oklahoma,Unknown,45-54_years,0
Oklahoma,Unknown,50-64_years,0
Oklahoma,Unknown,55-64_years,0
Oklahoma,Unknown,65-74_years,0
Oklahoma,Unknown,75-84_years,0
Oklahoma,Unknown,85_years_and_over,0
Oregon,Male,Under_1_year,0
Oregon,Male,0-17_years,0
Oregon,Male,1-4_years,0
Oregon,Male,5-14_years,0
Oregon,Male,15-24_years,0
Oregon,Male,18-29_years,
Oregon,Male,25-34_years,
Oregon,Male,30-49_years,
Oregon,Male,35-44_years,
Oregon,Male,45-54_years,14
Oregon,Male,50-64_years,44
Oregon,Male,55-64_years,33
Oregon,Male,65-74_years,58
Oregon,Male,75-84_years,64
Oregon,Male,85_years_and_over,65
Oregon,Female,Under_1_year,0
Oregon,Female,0-17_years,0
Oregon,Female,1-4_years,0
Oregon,Female,5-14_years,0
Oregon,Female,15-24_years,0
Oregon,Female,18-29_years,0
Oregon,Female,25-34_years,
Oregon,Female,30-49_years,
Oregon,Female,35-44_years,
Oregon,Female,45-54_years,
Oregon,Female,50-64_years,19
Oregon,Female,55-64_years,17
Oregon,Female,65-74_years,31
Oregon,Female,75-84_years,44
Oregon,Female,85_years_and_over,85
Oregon,Unknown,Under_1_year,0
Oregon,Unknown,0-17_years,0
Oregon,Unknown,1-4_years,0
Oregon,Unknown,5-14_years,0
Oregon,Unknown,15-24_years,0
Oregon,Unknown,18-29_years,0
Oregon,Unknown,25-34_years,0
Oregon,Unknown,30-49_years,0
Oregon,Unknown,35-44_years,0
Oregon,Unknown,45-54_years,0
Oregon,Unknown,50-64_years,0
Oregon,Unknown,55-64_years,0
Oregon,Unknown,65-74_years,0
Oregon,Unknown,75-84_years,0
Oregon,Unknown,85_years_and_over,0
Pennsylvania,Male,Under_1_year,0
Pennsylvania,Male,0-17_years,
Pennsylvania,Male,1-4_years,0
Pennsylvania,Male,5-14_years,0
Pennsylvania,Male,15-24_years,
Pennsylvania,Male,18-29_years,13
Pennsylvania,Male,25-34_years,20
Pennsylvania,Male,30-49_years,117
Pennsylvania,Male,35-44_years,43
Pennsylvania,Male,45-54_years,172
Pennsylvania,Male,50-64_years,565
Pennsylvania,Male,55-64_years,454
Pennsylvania,Male,65-74_years,856
Pennsylvania,Male,75-84_years,1106
Pennsylvania,Male,85_years_and_over,1232
Pennsylvania,Female,Under_1_year,0
Pennsylvania,Female,0-17_years,0
Pennsylvania,Female,1-4_years,0
Pennsylvania,Female,5-14_years,0
Pennsylvania,Female,15-24_years,
Pennsylvania,Female,18-29_years,
Pennsylvania,Female,25-34_years,
Pennsylvania,Female,30-49_years,52
Pennsylvania,Female,35-44_years,19
Pennsylvania,Female,45-54_years,79
Pennsylvania,Female,50-64_years,310
Pennsylvania,Female,55-64_years,262
Pennsylvania,Female,65-74_years,594
Pennsylvania,Female,75-84_years,969
Pennsylvania,Female,85_years_and_over,2180
Pennsylvania,Unknown,Under_1_year,0
Pennsylvania,Unknown,0-17_years,0
Pennsylvania,Unknown,1-4_years,0
Pennsylvania,Unknown,5-14_years,0
Pennsylvania,Unknown,15-24_years,0
Pennsylvania,Unknown,18-29_years,0
Pennsylvania,Unknown,25-34_years,0
Pennsylvania,Unknown,30-49_years,0
Pennsylvania,Unknown,35-44_years,0
Pennsylvania,Unknown,45-54_years,0
Pennsylvania,Unknown,50-64_years,0
Pennsylvania,Unknown,55-64_years,0
Pennsylvania,Unknown,65-74_years,0
Pennsylvania,Unknown,75-84_years,0
Pennsylvania,Unknown,85_years_and_over,0
Rhode_Island,Male,Under_1_year,0
Rhode_Island,Male,0-17_years,0
Rhode_Island,Male,1-4_years,0
Rhode_Island,Male,5-14_years,0
Rhode_Island,Male,15-24_years,0
Rhode_Island,Male,18-29_years,0
Rhode_Island,Male,25-34_years,
Rhode_Island,Male,30-49_years,14
Rhode_Island,Male,35-44_years,
Rhode_Island,Male,45-54_years,11
Rhode_Island,Male,50-64_years,58
Rhode_Island,Male,55-64_years,52
Rhode_Island,Male,65-74_years,106
Rhode_Island,Male,75-84_years,136
Rhode_Island,Male,85_years_and_over,150
Rhode_Island,Female,Under_1_year,0
Rhode_Island,Female,0-17_years,
Rhode_Island,Female,1-4_years,0
Rhode_Island,Female,5-14_years,
Rhode_Island,Female,15-24_years,0
Rhode_Island,Female,18-29_years,
Rhode_Island,Female,25-34_years,
Rhode_Island,Female,30-49_years,
Rhode_Island,Female,35-44_years,
Rhode_Island,Female,45-54_years,
Rhode_Island,Female,50-64_years,24
Rhode_Island,Female,55-64_years,21
Rhode_Island,Female,65-74_years,80
Rhode_Island,Female,75-84_years,128
Rhode_Island,Female,85_years_and_over,315
Rhode_Island,Unknown,Under_1_year,0
Rhode_Island,Unknown,0-17_years,0
Rhode_Island,Unknown,1-4_years,0
Rhode_Island,Unknown,5-14_years,0
Rhode_Island,Unknown,15-24_years,0
Rhode_Island,Unknown,18-29_years,0
Rhode_Island,Unknown,25-34_years,0
Rhode_Island,Unknown,30-49_years,0
Rhode_Island,Unknown,35-44_years,0
Rhode_Island,Unknown,45-54_years,0
Rhode_Island,Unknown,50-64_years,0
Rhode_Island,Unknown,55-64_years,0
Rhode_Island,Unknown,65-74_years,0
Rhode_Island,Unknown,75-84_years,0
Rhode_Island,Unknown,85_years_and_over,0
South_Carolina,Male,Under_1_year,
South_Carolina,Male,0-17_years,
South_Carolina,Male,1-4_years,0
South_Carolina,Male,5-14_years,0
South_Carolina,Male,15-24_years,
South_Carolina,Male,18-29_years,
South_Carolina,Male,25-34_years,10
South_Carolina,Male,30-49_years,71
South_Carolina,Male,35-44_years,35
South_Carolina,Male,45-54_years,64
South_Carolina,Male,50-64_years,204
South_Carolina,Male,55-64_years,170
South_Carolina,Male,65-74_years,335
South_Carolina,Male,75-84_years,438
South_Carolina,Male,85_years_and_over,276
South_Carolina,Female,Under_1_year,0
South_Carolina,Female,0-17_years,0
South_Carolina,Female,1-4_years,0
South_Carolina,Female,5-14_years,0
South_Carolina,Female,15-24_years,
South_Carolina,Female,18-29_years,
South_Carolina,Female,25-34_years,
South_Carolina,Female,30-49_years,25
South_Carolina,Female,35-44_years,12
South_Carolina,Female,45-54_years,39
South_Carolina,Female,50-64_years,182
South_Carolina,Female,55-64_years,156
South_Carolina,Female,65-74_years,290
South_Carolina,Female,75-84_years,346
South_Carolina,Female,85_years_and_over,434
South_Carolina,Unknown,Under_1_year,0
South_Carolina,Unknown,0-17_years,0
South_Carolina,Unknown,1-4_years,0
South_Carolina,Unknown,5-14_years,0
South_Carolina,Unknown,15-24_years,0
South_Carolina,Unknown,18-29_years,0
South_Carolina,Unknown,25-34_years,0
South_Carolina,Unknown,30-49_years,0
South_Carolina,Unknown,35-44_years,0
South_Carolina,Unknown,45-54_years,0
South_Carolina,Unknown,50-64_years,0
South_Carolina,Unknown,55-64_years,0
South_Carolina,Unknown,65-74_years,0
South_Carolina,Unknown,75-84_years,0
South_Carolina,Unknown,85_years_and_over,0
South_Dakota,Male,Under_1_year,0
South_Dakota,Male,0-17_years,0
South_Dakota,Male,1-4_years,0
South_Dakota,Male,5-14_years,0
South_Dakota,Male,15-24_years,0
South_Dakota,Male,18-29_years,
South_Dakota,Male,25-34_years,
South_Dakota,Male,30-49_years,13
South_Dakota,Male,35-44_years,
South_Dakota,Male,45-54_years,
South_Dakota,Male,50-64_years,23
South_Dakota,Male,55-64_years,19
South_Dakota,Male,65-74_years,16
South_Dakota,Male,75-84_years,16
South_Dakota,Male,85_years_and_over,23
South_Dakota,Female,Under_1_year,0
South_Dakota,Female,0-17_years,0
South_Dakota,Female,1-4_years,0
South_Dakota,Female,5-14_years,0
South_Dakota,Female,15-24_years,
South_Dakota,Female,18-29_years,
South_Dakota,Female,25-34_years,0
South_Dakota,Female,30-49_years,
South_Dakota,Female,35-44_years,0
South_Dakota,Female,45-54_years,
South_Dakota,Female,50-64_years,15
South_Dakota,Female,55-64_years,12
South_Dakota,Female,65-74_years,16
South_Dakota,Female,75-84_years,13
South_Dakota,Female,85_years_and_over,41
South_Dakota,Unknown,Under_1_year,0
South_Dakota,Unknown,0-17_years,0
South_Dakota,Unknown,1-4_years,0
South_Dakota,Unknown,5-14_years,0
South_Dakota,Unknown,15-24_years,0
South_Dakota,Unknown,18-29_years,0
South_Dakota,Unknown,25-34_years,0
South_Dakota,Unknown,30-49_years,0
South_Dakota,Unknown,35-44_years,0
South_Dakota,Unknown,45-54_years,0
South_Dakota,Unknown,50-64_years,0
South_Dakota,Unknown,55-64_years,0
South_Dakota,Unknown,65-74_years,0
South_Dakota,Unknown,75-84_years,0
South_Dakota,Unknown,85_years_and_over,0
Tennessee,Male,Under_1_year,
Tennessee,Male,0-17_years,
Tennessee,Male,1-4_years,
Tennessee,Male,5-14_years,0
Tennessee,Male,15-24_years,
Tennessee,Male,18-29_years,
Tennessee,Male,25-34_years,
Tennessee,Male,30-49_years,59
Tennessee,Male,35-44_years,34
Tennessee,Male,45-54_years,56
Tennessee,Male,50-64_years,201
Tennessee,Male,55-64_years,164
Tennessee,Male,65-74_years,237
Tennessee,Male,75-84_years,289
Tennessee,Male,85_years_and_over,169
Tennessee,Female,Under_1_year,0
Tennessee,Female,0-17_years,
Tennessee,Female,1-4_years,
Tennessee,Female,5-14_years,0
Tennessee,Female,15-24_years,
Tennessee,Female,18-29_years,
Tennessee,Female,25-34_years,
Tennessee,Female,30-49_years,40
Tennessee,Female,35-44_years,18
Tennessee,Female,45-54_years,37
Tennessee,Female,50-64_years,115
Tennessee,Female,55-64_years,98
Tennessee,Female,65-74_years,152
Tennessee,Female,75-84_years,195
Tennessee,Female,85_years_and_over,209
Tennessee,Unknown,Under_1_year,0
Tennessee,Unknown,0-17_years,0
Tennessee,Unknown,1-4_years,0
Tennessee,Unknown,5-14_years,0
Tennessee,Unknown,15-24_years,0
Tennessee,Unknown,18-29_years,0
Tennessee,Unknown,25-34_years,0
Tennessee,Unknown,30-49_years,0
Tennessee,Unknown,35-44_years,0
Tennessee,Unknown,45-54_years,0
Tennessee,Unknown,50-64_years,0
Tennessee,Unknown,55-64_years,0
Tennessee,Unknown,65-74_years,0
Tennessee,Unknown,75-84_years,0
Tennessee,Unknown,85_years_and_over,0
Texas,Male,Under_1_year,
Texas,Male,0-17_years,11
Texas,Male,1-4_years,
Texas,Male,5-14_years,
Texas,Male,15-24_years,18
Texas,Male,18-29_years,59
Texas,Male,25-34_years,118
Texas,Male,30-49_years,621
Texas,Male,35-44_years,274
Texas,Male,45-54_years,683
Texas,Male,50-64_years,1764
Texas,Male,55-64_years,1354
Texas,Male,65-74_years,1914
Texas,Male,75-84_years,1810
Texas,Male,85_years_and_over,1194
Texas,Female,Under_1_year,
Texas,Female,0-17_years,
Texas,Female,1-4_years,
Texas,Female,5-14_years,
Texas,Female,15-24_years,15
Texas,Female,18-29_years,28
Texas,Female,25-34_years,48
Texas,Female,30-49_years,293
Texas,Female,35-44_years,138
Texas,Female,45-54_years,338
Texas,Female,50-64_years,946
Texas,Female,55-64_years,732
Texas,Female,65-74_years,1171
Texas,Female,75-84_years,1268
Texas,Female,85_years_and_over,1471
Texas,Unknown,Under_1_year,0
Texas,Unknown,0-17_years,0
Texas,Unknown,1-4_years,0
Texas,Unknown,5-14_years,0
Texas,Unknown,15-24_years,0
Texas,Unknown,18-29_years,0
Texas,Unknown,25-34_years,0
Texas,Unknown,30-49_years,0
Texas,Unknown,35-44_years,0
Texas,Unknown,45-54_years,0
Texas,Unknown,50-64_years,0
Texas,Unknown,55-64_years,0
Texas,Unknown,65-74_years,0
Texas,Unknown,75-84_years,0
Texas,Unknown,85_years_and_over,0
Utah,Male,Under_1_year,0
Utah,Male,0-17_years,0
Utah,Male,1-4_years,0
Utah,Male,5-14_years,0
Utah,Male,15-24_years,
Utah,Male,18-29_years,
Utah,Male,25-34_years,
Utah,Male,30-49_years,17
Utah,Male,35-44_years,
Utah,Male,45-54_years,19
Utah,Male,50-64_years,62
Utah,Male,55-64_years,49
Utah,Male,65-74_years,58
Utah,Male,75-84_years,67
Utah,Male,85_years_and_over,47
Utah,Female,Under_1_year,0
Utah,Female,0-17_years,0
Utah,Female,1-4_years,0
Utah,Female,5-14_years,0
Utah,Female,15-24_years,
Utah,Female,18-29_years,
Utah,Female,25-34_years,
Utah,Female,30-49_years,
Utah,Female,35-44_years,
Utah,Female,45-54_years,
Utah,Female,50-64_years,22
Utah,Female,55-64_years,16
Utah,Female,65-74_years,34
Utah,Female,75-84_years,43
Utah,Female,85_years_and_over,52
Utah,Unknown,Under_1_year,0
Utah,Unknown,0-17_years,0
Utah,Unknown,1-4_years,0
Utah,Unknown,5-14_years,0
Utah,Unknown,15-24_years,0
Utah,Unknown,18-29_years,0
Utah,Unknown,25-34_years,0
Utah,Unknown,30-49_years,0
Utah,Unknown,35-44_years,0
Utah,Unknown,45-54_years,0
Utah,Unknown,50-64_years,0
Utah,Unknown,55-64_years,0
Utah,Unknown,65-74_years,0
Utah,Unknown,75-84_years,0
Utah,Unknown,85_years_and_over,0
Vermont,Male,Under_1_year,0
Vermont,Male,0-17_years,0
Vermont,Male,1-4_years,0
Vermont,Male,5-14_years,0
Vermont,Male,15-24_years,0
Vermont,Male,18-29_years,0
Vermont,Male,25-34_years,0
Vermont,Male,30-49_years,
Vermont,Male,35-44_years,
Vermont,Male,45-54_years,
Vermont,Male,50-64_years,
Vermont,Male,55-64_years,
Vermont,Male,65-74_years,
Vermont,Male,75-84_years,16
Vermont,Male,85_years_and_over,
Vermont,Female,Under_1_year,0
Vermont,Female,0-17_years,0
Vermont,Female,1-4_years,0
Vermont,Female,5-14_years,0
Vermont,Female,15-24_years,0
Vermont,Female,18-29_years,0
Vermont,Female,25-34_years,0
Vermont,Female,30-49_years,
Vermont,Female,35-44_years,
Vermont,Female,45-54_years,
Vermont,Female,50-64_years,0
Vermont,Female,55-64_years,0
Vermont,Female,65-74_years,
Vermont,Female,75-84_years,
Vermont,Female,85_years_and_over,10
Vermont,Unknown,Under_1_year,0
Vermont,Unknown,0-17_years,0
Vermont,Unknown,1-4_years,0
Vermont,Unknown,5-14_years,0
Vermont,Unknown,15-24_years,0
Vermont,Unknown,18-29_years,0
Vermont,Unknown,25-34_years,0
Vermont,Unknown,30-49_years,0
Vermont,Unknown,35-44_years,0
Vermont,Unknown,45-54_years,0
Vermont,Unknown,50-64_years,0
Vermont,Unknown,55-64_years,0
Vermont,Unknown,65-74_years,0
Vermont,Unknown,75-84_years,0
Vermont,Unknown,85_years_and_over,0
Virginia,Male,Under_1_year,0
Virginia,Male,0-17_years,0
Virginia,Male,1-4_years,0
Virginia,Male,5-14_years,0
Virginia,Male,15-24_years,
Virginia,Male,18-29_years,
Virginia,Male,25-34_years,
Virginia,Male,30-49_years,66
Virginia,Male,35-44_years,25
Virginia,Male,45-54_years,78
Virginia,Male,50-64_years,241
Virginia,Male,55-64_years,200
Virginia,Male,65-74_years,324
Virginia,Male,75-84_years,397
Virginia,Male,85_years_and_over,346
Virginia,Female,Under_1_year,0
Virginia,Female,0-17_years,0
Virginia,Female,1-4_years,0
Virginia,Female,5-14_years,0
Virginia,Female,15-24_years,0
Virginia,Female,18-29_years,
Virginia,Female,25-34_years,
Virginia,Female,30-49_years,38
Virginia,Female,35-44_years,20
Virginia,Female,45-54_years,42
Virginia,Female,50-64_years,131
Virginia,Female,55-64_years,103
Virginia,Female,65-74_years,230
Virginia,Female,75-84_years,346
Virginia,Female,85_years_and_over,603
Virginia,Unknown,Under_1_year,0
Virginia,Unknown,0-17_years,0
Virginia,Unknown,1-4_years,0
Virginia,Unknown,5-14_years,0
Virginia,Unknown,15-24_years,0
Virginia,Unknown,18-29_years,0
Virginia,Unknown,25-34_years,0
Virginia,Unknown,30-49_years,0
Virginia,Unknown,35-44_years,0
Virginia,Unknown,45-54_years,
Virginia,Unknown,50-64_years,
Virginia,Unknown,55-64_years,0
Virginia,Unknown,65-74_years,0
Virginia,Unknown,75-84_years,0
Virginia,Unknown,85_years_and_over,0
Washington,Male,Under_1_year,0
Washington,Male,0-17_years,0
Washington,Male,1-4_years,0
Washington,Male,5-14_years,0
Washington,Male,15-24_years,
Washington,Male,18-29_years,
Washington,Male,25-34_years,
Washington,Male,30-49_years,47
Washington,Male,35-44_years,23
Washington,Male,45-54_years,47
Washington,Male,50-64_years,143
Washington,Male,55-64_years,117
Washington,Male,65-74_years,199
Washington,Male,75-84_years,252
Washington,Male,85_years_and_over,290
Washington,Female,Under_1_year,0
Washington,Female,0-17_years,0
Washington,Female,1-4_years,0
Washington,Female,5-14_years,0
Washington,Female,15-24_years,0
Washington,Female,18-29_years,
Washington,Female,25-34_years,
Washington,Female,30-49_years,15
Washington,Female,35-44_years,
Washington,Female,45-54_years,27
Washington,Female,50-64_years,75
Washington,Female,55-64_years,57
Washington,Female,65-74_years,134
Washington,Female,75-84_years,215
Washington,Female,85_years_and_over,342
Washington,Unknown,Under_1_year,0
Washington,Unknown,0-17_years,0
Washington,Unknown,1-4_years,0
Washington,Unknown,5-14_years,0
Washington,Unknown,15-24_years,0
Washington,Unknown,18-29_years,0
Washington,Unknown,25-34_years,0
Washington,Unknown,30-49_years,0
Washington,Unknown,35-44_years,0
Washington,Unknown,45-54_years,0
Washington,Unknown,50-64_years,0
Washington,Unknown,55-64_years,0
Washington,Unknown,65-74_years,0
Washington,Unknown,75-84_years,0
Washington,Unknown,85_years_and_over,0
West_Virginia,Male,Under_1_year,0
West_Virginia,Male,0-17_years,0
West_Virginia,Male,1-4_years,0
West_Virginia,Male,5-14_years,0
West_Virginia,Male,15-24_years,0
West_Virginia,Male,18-29_years,
West_Virginia,Male,25-34_years,
West_Virginia,Male,30-49_years,0
West_Virginia,Male,35-44_years,0
West_Virginia,Male,45-54_years,
West_Virginia,Male,50-64_years,
West_Virginia,Male,55-64_years,
West_Virginia,Male,65-74_years,27
West_Virginia,Male,75-84_years,27
West_Virginia,Male,85_years_and_over,20
West_Virginia,Female,Under_1_year,0
West_Virginia,Female,0-17_years,0
West_Virginia,Female,1-4_years,0
West_Virginia,Female,5-14_years,0
West_Virginia,Female,15-24_years,0
West_Virginia,Female,18-29_years,
West_Virginia,Female,25-34_years,
West_Virginia,Female,30-49_years,
West_Virginia,Female,35-44_years,
West_Virginia,Female,45-54_years,
West_Virginia,Female,50-64_years,
West_Virginia,Female,55-64_years,
West_Virginia,Female,65-74_years,21
West_Virginia,Female,75-84_years,25
West_Virginia,Female,85_years_and_over,43
West_Virginia,Unknown,Under_1_year,0
West_Virginia,Unknown,0-17_years,0
West_Virginia,Unknown,1-4_years,0
West_Virginia,Unknown,5-14_years,0
West_Virginia,Unknown,15-24_years,0
West_Virginia,Unknown,18-29_years,0
West_Virginia,Unknown,25-34_years,0
West_Virginia,Unknown,30-49_years,0
West_Virginia,Unknown,35-44_years,0
West_Virginia,Unknown,45-54_years,0
West_Virginia,Unknown,50-64_years,0
West_Virginia,Unknown,55-64_years,0
West_Virginia,Unknown,65-74_years,0
West_Virginia,Unknown,75-84_years,0
West_Virginia,Unknown,85_years_and_over,0
Wisconsin,Male,Under_1_year,
Wisconsin,Male,0-17_years,
Wisconsin,Male,1-4_years,0
Wisconsin,Male,5-14_years,0
Wisconsin,Male,15-24_years,
Wisconsin,Male,18-29_years,
Wisconsin,Male,25-34_years,
Wisconsin,Male,30-49_years,28
Wisconsin,Male,35-44_years,11
Wisconsin,Male,45-54_years,37
Wisconsin,Male,50-64_years,102
Wisconsin,Male,55-64_years,79
Wisconsin,Male,65-74_years,154
Wisconsin,Male,75-84_years,157
Wisconsin,Male,85_years_and_over,154
Wisconsin,Female,Under_1_year,0
Wisconsin,Female,0-17_years,0
Wisconsin,Female,1-4_years,0
Wisconsin,Female,5-14_years,0
Wisconsin,Female,15-24_years,
Wisconsin,Female,18-29_years,
Wisconsin,Female,25-34_years,
Wisconsin,Female,30-49_years,16
Wisconsin,Female,35-44_years,
Wisconsin,Female,45-54_years,21
Wisconsin,Female,50-64_years,64
Wisconsin,Female,55-64_years,50
Wisconsin,Female,65-74_years,98
Wisconsin,Female,75-84_years,137
Wisconsin,Female,85_years_and_over,197
Wisconsin,Unknown,Under_1_year,0
Wisconsin,Unknown,0-17_years,0
Wisconsin,Unknown,1-4_years,0
Wisconsin,Unknown,5-14_years,0
Wisconsin,Unknown,15-24_years,0
Wisconsin,Unknown,18-29_years,0
Wisconsin,Unknown,25-34_years,0
Wisconsin,Unknown,30-49_years,0
Wisconsin,Unknown,35-44_years,0
Wisconsin,Unknown,45-54_years,0
Wisconsin,Unknown,50-64_years,0
Wisconsin,Unknown,55-64_years,0
Wisconsin,Unknown,65-74_years,0
Wisconsin,Unknown,75-84_years,0
Wisconsin,Unknown,85_years_and_over,0
Wyoming,Male,Under_1_year,0
Wyoming,Male,0-17_years,0
Wyoming,Male,1-4_years,0
Wyoming,Male,5-14_years,0
Wyoming,Male,15-24_years,0
Wyoming,Male,18-29_years,0
Wyoming,Male,25-34_years,0
Wyoming,Male,30-49_years,
Wyoming,Male,35-44_years,
Wyoming,Male,45-54_years,
Wyoming,Male,50-64_years,
Wyoming,Male,55-64_years,
Wyoming,Male,65-74_years,
Wyoming,Male,75-84_years,
Wyoming,Male,85_years_and_over,
Wyoming,Female,Under_1_year,0
Wyoming,Female,0-17_years,0
Wyoming,Female,1-4_years,0
Wyoming,Female,5-14_years,0
Wyoming,Female,15-24_years,0
Wyoming,Female,18-29_years,
Wyoming,Female,25-34_years,
Wyoming,Female,30-49_years,
Wyoming,Female,35-44_years,0
Wyoming,Female,45-54_years,
Wyoming,Female,50-64_years,
Wyoming,Female,55-64_years,
Wyoming,Female,65-74_years,
Wyoming,Female,75-84_years,
Wyoming,Female,85_years_and_over,
Wyoming,Unknown,Under_1_year,0
Wyoming,Unknown,0-17_years,0
Wyoming,Unknown,1-4_years,0
Wyoming,Unknown,5-14_years,0
Wyoming,Unknown,15-24_years,0
Wyoming,Unknown,18-29_years,0
Wyoming,Unknown,25-34_years,0
Wyoming,Unknown,30-49_years,0
Wyoming,Unknown,35-44_years,0
Wyoming,Unknown,45-54_years,0
Wyoming,Unknown,50-64_years,0
Wyoming,Unknown,55-64_years,0
Wyoming,Unknown,65-74_years,0
Wyoming,Unknown,75-84_years,0
Wyoming,Unknown,85_years_and_over,0
Puerto_Rico,Male,Under_1_year,0
Puerto_Rico,Male,0-17_years,0
Puerto_Rico,Male,1-4_years,0
Puerto_Rico,Male,5-14_years,0
Puerto_Rico,Male,15-24_years,
Puerto_Rico,Male,18-29_years,
